run_id,model_size,method,seed,step,live_accuracy,live_format,non_live_accuracy,non_live_format,multi_turn_accuracy,multi_turn_format,average_accuracy,average_format,source,validation_format_step100,training_format_step100,retained,exclusion_reason
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,10,55.88452997779423,0.07401924500370095,76.0,0.16666666666666669,1.625,0.0,44.503176659264746,0.08022863722345587,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,20,61.3619541080681,0.0,79.125,0.0,2.375,0.04830586080586081,47.62065136935603,0.0161019536019536,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,30,65.87712805329386,0.0,80.20833333333334,0.0,3.125,1.051275623742729,49.73682046220907,0.350425207914243,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,40,64.69282013323465,0.0,80.52083333333333,0.0,1.7499999999999998,6.851415190905866,48.98788448885599,2.2838050636352887,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,50,66.17320503330866,0.0,81.14583333333334,0.0,2.75,13.010817985147218,50.02301278888066,4.336939328382406,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,60,65.58105107327906,0.22205773501110287,80.0,0.0,2.5,23.37044594100294,49.360350357759685,7.864167892004681,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,70,65.65507031828275,0.22205773501110287,80.70833333333334,0.0,2.125,32.94634559427354,49.4961345505387,11.05613444309488,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,80,66.32124352331607,0.44411547002220575,80.16666666666666,0.0,1.25,38.69327908795422,49.245970063327576,13.04579818599214,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,90,64.91487786824575,1.9985196150999258,80.02083333333333,0.7083333333333334,2.625,45.099773974648116,49.186903733859694,15.935542307693792,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_dvao_s4_save10,1.5B,dvao,4,100,59.65951147298297,99.7039230199852,73.125,99.72916666666667,4.0,74.44623371336296,45.59483715766099,91.29310780000495,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.86474609375,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,10,57.43893412287194,1.4063656550703183,76.04166666666667,2.0416666666666665,1.5,0.5513922821817558,44.993533596512876,1.3331415346395803,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,20,63.952627683197626,99.25980754996299,76.54166666666666,99.20833333333333,2.375,35.39537651486355,47.623098116621435,77.95450579938662,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,30,66.17320503330866,100.0,77.8125,99.875,2.375,36.41221683490414,48.78690167776955,78.7624056116347,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,40,66.17320503330866,100.0,78.70833333333334,100.0,2.5,48.635762824712685,49.127179455547335,82.87858760823757,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,50,66.69133974833457,99.9259807549963,79.54166666666667,99.875,3.6249999999999996,66.62611077409049,49.952668805000414,88.8090305096956,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,60,67.13545521835678,100.0,79.8125,100.0,5.125,70.28123143211327,50.69098507278559,90.09374381070442,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,70,67.35751295336787,100.0,79.52083333333333,100.0,5.25,76.81145181059956,50.709448762233734,92.27048393686653,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,80,62.250185048112506,99.9259807549963,77.29166666666667,100.0,3.6249999999999996,85.34645415768689,47.72228390492639,95.09081163756107,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,90,65.50703182827536,99.9259807549963,79.0,100.0,4.75,87.94100227615426,49.75234394275845,95.95566101038352,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_gd2po_hard_s4_save10,1.5B,gd2po_hard,4,100,66.24722427831237,100.0,78.45833333333334,100.0,4.0,91.0142984222646,49.5685192038819,97.00476614075487,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.95263671875,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,10,38.34196891191709,9.622501850481125,51.29166666666667,6.458333333333334,0.8750000000000001,1.3652020986260116,30.169545192861253,5.81534576081349,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,20,59.58549222797927,2.516654330125833,77.52083333333334,1.2083333333333333,1.125,1.7901524333509629,46.077108520437534,1.8383800322700428,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,30,63.43449296817173,17.394522575869726,77.75,29.375,1.7500000000000002,15.844916436210104,47.64483098939058,20.871479670693276,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,40,64.17468541820874,99.85196150999259,76.91666666666667,99.72916666666667,2.125,28.118880792990673,47.738784028291796,75.9000029898833,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,50,65.43301258327165,99.7039230199852,77.58333333333334,99.875,3.0000000000000004,22.67313250999031,48.672115305534994,74.08401850999184,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,60,63.13841598815693,99.85196150999259,78.1875,99.97916666666666,2.25,24.23006702167047,47.858638662718974,74.68706506610991,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,70,63.65655070318282,99.9259807549963,78.0,100.0,3.375,27.633992536252332,48.343850234394274,75.85332443041621,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,80,64.54478164322724,99.9259807549963,77.89583333333333,99.91666666666667,3.0,30.855329570183436,48.480204992186856,76.8993256639488,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,90,64.84085862324204,99.9259807549963,78.97916666666667,100.0,3.4999999999999996,37.46015310479655,49.10667509663624,79.12871128659762,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_grpo_s0_save10,1.5B,grpo,0,100,63.730569948186535,99.7779422649889,78.375,100.0,2.6250000000000004,51.56623630058039,48.24352331606217,83.78139285518976,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.9625,0.89892578125,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,10,53.21983715766099,1.2583271650629164,74.64583333333333,2.25,1.375,0.7258352146219793,43.0802234969981,1.4113874598949652,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,20,64.24870466321244,9.400444115470021,79.47916666666667,11.604166666666666,1.875,4.686716560220775,48.53429044329303,8.563775780785821,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,30,64.32272390821613,99.7039230199852,77.29166666666667,99.83333333333333,2.375,36.61190497332258,47.99646352496094,78.71638710888037,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,40,64.10066617320503,99.9259807549963,77.41666666666667,99.875,1.7499999999999998,36.45375674597447,47.75577761329057,78.75157916699025,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,50,67.65358993338268,99.9259807549963,79.45833333333333,100.0,2.0,53.893061297406454,49.703974422238666,84.60634735080092,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,60,67.9496669133975,99.9259807549963,79.54166666666667,100.0,3.0000000000000004,52.450646342898544,50.16377786002138,84.12554236596495,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,70,67.87564766839378,99.9259807549963,79.79166666666666,99.875,3.25,60.76262479206079,50.30577144502014,86.85453518235236,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,80,68.39378238341969,100.0,80.1875,99.875,3.6249999999999996,74.24547170147582,50.73542746113989,91.37349056715861,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,90,68.39378238341969,100.0,80.08333333333333,100.0,4.625,77.90673290011313,51.034038572251006,92.63557763337104,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
haotian_1p5b_gdpo_s0_save10,1.5B,gdpo,0,100,68.6158401184308,99.9259807549963,80.75,100.0,3.75,90.20074434193606,51.03861337281026,96.70890836564412,rental_1p5b_20260919/evaluation/checkpoint_per_model.csv,0.975,0.93359375,True,
